VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,1332392,1332392,10,0,X2,3,0,0.51318,0.001,0.51197,0.001,0.51197,0.00181,0,300,0,0,2.24E-02,1,1,-16901,-9,-9,0.5132,1.00E-03,35.97794,-5.898293,0.881,0.833,-9,10.246,2.50E-02,0.548,1.30E-02,-9.71E+00,0.11971,0.547,-999,23.22,21.62,11.2,45.94,24.87696,23.34452,57315.1992,9.89863,8.70481,8.55723,27.49771,riz,57316.8477,0.8499,-8.76E-01,0.83086,0.11037,7.38E-02,23.2992,7.47E-02,8.60E-06,5.91E-07,9.78E-03,-2.47E-07,-3.02E-08,41,30.97708,0.87229,0.469675,0.9139,0.8853,0.7549,0.9258,0.989,0,42.50087,42.31081,0.19912,0.1998,0.2365,0.0051,0.1938,0.973,-0.0038,0.0132,1.52,1.58E-03,3795,-0.3527,0.007,0.693,0,4,13
SN:,1339232,1339232,10,0,C3,3,0,0.96937,0.001,0.96859,0.001,0.96859,0.00221,0,300,0,0,6.85E-03,1,2,42836,-9,-9,0.9694,1.00E-03,52.908352,-27.227753,1.085,0.783,-3.05E+00,11.793,1.90E-02,1.44,0.371,-1.04E+01,0.3864,1.5,-999,25.08,22.11,2.32,36.49,26.58628,23.59457,57378.1406,22.69328,13.75767,-99,38.685,iz,57372.7422,0.9371,0.97971,0.83272,3.40E-02,9.85E-02,24.15195,5.64E-02,3.92E-06,2.03E-07,1.90E-02,-1.25E-07,7.73E-10,15,22.43757,9.68E-02,0.345668,0.9063,0.989,1,0.9939,0.9998,0,43.72233,43.98166,0.14683,0.1471,0.3384,0.003,-0.2677,-1.823,0.0083,0.0289,3.28,6.14E-05,1342,-0.1684,0.013,0.186,0,3,18
SN:,1258940,1258940,10,1,S1,3,0,0.42694,0.001,0.42593,0.001,0.42593,0.00174,0,300,0,0,5.07E-02,1,2,10030,-9,-9,0.4269,1.00E-03,42.715176,-0.524297,3.199,2.223,-1.87E+00,10.845,2.80E-02,1.342,0.96,-9.49E+00,0.96163,1.045,-999,22.53,20.46,3.2,14.34,26.23713,24.60863,56616.0742,27.60522,16.96598,12.81271,54.12188,riz,56619.7344,0.427,7.16E-02,0.43554,-1.00E-01,4.36E-02,22.23476,4.97E-02,2.29E-05,1.05E-06,6.32E-03,-2.95E-07,-3.57E-08,37,38.72699,0.39165,0.335129,0.9998,0.9542,1,0.9999,1,0,41.84724,41.83727,0.12737,0.1269,0.1207,0.006,0.0064,0.05,0.0036,0.013,-0.32,0.00E+00,6792,0.0586,0.005,0.902,0,5,12
SN:,1260058,1260058,10,0,S2,3,0,0.3905,0.001,0.38948,0.001,0.38948,0.00171,0,300,0,0,2.57E-02,1,1,13666,-9,-9,0.3905,1.00E-03,41.026253,-1.884692,0.348,0.501,-9,9.899,1.60E-02,0.179,0.417,-9.71E+00,0.41901,0.986,-999,23.78,21.99,7.61,36.91,25.29654,23.58214,56635.043,35.25479,29.14608,19.58945,87.481,riz,56636.9609,0.2891,0.55665,0.34263,5.46E-02,3.42E-02,21.89068,4.23E-02,3.15E-05,1.22E-06,5.90E-03,-2.87E-07,-3.72E-08,29,23.46006,0.75508,0.259954,0.277,0.9825,0.9993,0.889,0.3696,0,41.14367,41.60919,0.18337,0.2208,0.0785,0.0065,-0.4351,-2.373,-0.0304,0.0149,5.88,3.07E-01,5097,-0.0203,0.009,1,0.0262,5,11
SN:,1257366,1257366,10,1,C1,3,0,0.21182,0.001,0.21136,0.001,0.21136,0.00157,0,300,0,0,9.85E-03,1,1,446,-9,-9,0.2118,1.00E-03,53.900276,-26.96896,2.563,1.445,-9,10.76,1.90E-02,0.908,1.769,-9.87E+00,1.77211,1.188,-999,20.48,19.02,57.24,166.56,23.10575,21.94607,56615.0977,65.29417,50.83327,33.89194,133.98656,griz,56611.7383,0.1845,-7.75E-01,0.2044,0.10448,2.42E-02,21.15281,3.24E-02,6.21E-05,1.85E-06,2.22E-03,-2.20E-07,-3.74E-08,40,25.73691,0.9608,0.433714,0.9993,0.96,1,0.9999,1,0,40.13584,40.08882,0.16487,0.164,0.0548,0.0113,0.0618,0.375,-0.0148,0.0196,0.33,0.00E+00,5464,-0.0986,0.006,1,0.0228,6,7
SN:,1254671,1254671,10,0,C1,3,0,0.47119,0.001,0.47065,0.001,0.47065,0.00178,0,300,0,0,9.16E-03,1,3,1086,-9,-9,0.4712,1.00E-03,54.306995,-27.422146,1.535,1.257,-2.65E+00,9.678,1.60E-02,1.108,2.50E-02,-8.57E+00,4.14E-02,0.164,-999,23.15,21.93,7.38,21.26,25.32986,24.18109,56594.1406,18.40833,13.03138,8.7471,43.20428,riz,56586.7148,0.4206,-1.82E-02,0.59485,-9.51E-04,5.20E-02,22.80392,6.22E-02,1.36E-05,7.77E-07,8.99E-03,-3.38E-07,-2.67E-08,36,38.87075,0.34168,0.006844,0.9986,0.9632,0.9999,0.9998,0.9999,0,42.18959,42.09271,0.19718,0.1977,0.1659,0.0055,0.1007,0.511,-0.0038,0.0132,0.81,9.05E-06,15698,-0.0752,0.003,1,0.0101,6,13
SN:,1262016,1262016,10,0,X3,3,0,0.46812,0.001,0.46694,0.001,0.46694,0.00178,0,300,0,0,2.32E-02,1,1,17957,-9,-9,0.4681,1.00E-03,36.069851,-4.863433,0.514,0.541,-9,9.422,2.50E-02,1.273,0.364,-8.11E+00,0.36461,0.131,-999,23.29,22.11,8.75,28.61,25.14498,23.85871,56654.0898,79.52695,40.41507,37.63142,155.53294,riz,56656.75,0.293,0.82467,0.31438,-6.19E-02,2.57E-02,22.42493,2.86E-02,1.92E-05,5.07E-07,2.65E-03,-8.93E-08,-1.04E-08,20,13.09663,0.8732,0.343653,0.9998,1,1,0.9998,1,0,42.05559,42.0733,0.1256,0.1259,0.0776,0.0055,-0.0139,-0.111,-0.0038,0.0132,-0.34,0.00E+00,3920,0.0135,0.004,1,0.0085,2,13
SN:,1253816,1253816,10,0,X3,3,0,0.90975,0.001,0.90824,0.001,0.90824,0.00216,0,300,0,0,2.46E-02,1,1,19983,-9,-9,0.9097,1.00E-03,36.953506,-4.989358,2.445,2.355,-9,10.475,8.00E-03,0.734,0.305,-9.73E+00,0.30891,0.803,-999,24.75,23.11,0.79,3.5,27.5,26.13983,56579.2656,12.13975,8.27334,-99,27.79015,iz,56572.8125,1.2141,-9.96E-01,0.83385,-3.38E-02,0.13188,24.57719,5.32E-02,2.65E-06,1.30E-07,1.70E-03,-5.27E-08,-7.58E-10,24,26.27214,0.3395,0.350574,0.7504,0.9417,0.9996,0.9976,0.7932,0,44.03794,43.8125,0.18993,0.1935,0.4478,0.0031,0.2171,1.143,0.0083,0.0289,1.81,3.31E-02,2302,-0.1786,0.01,0.179,0,2,18
SN:,1257646,1257646,10,0,C3,3,0,0.84169,0.001,0.84094,0.001,0.84094,0.0021,0,300,0,0,9.49E-03,1,1,6189,-9,-9,0.8417,1.00E-03,51.994774,-27.733772,0.252,0.289,-9,10.937,2.70E-02,0.134,10.134,-1.08E+01,10.1342,1.553,-999,25.66,22.33,1.45,27.89,27.09658,23.88638,56611.2852,12.24246,8.21783,-99,31.17323,iz,56610.7109,0.895,-5.41E-01,0.6353,2.61E-02,0.10811,24.24158,5.16E-02,3.61E-06,1.71E-07,-6.70E-03,-5.63E-08,-6.74E-09,30,24.34793,0.75606,0.200307,0.9667,0.9435,0.9996,0.9989,0.9924,0,43.58194,43.60841,0.2687,0.2724,0.3631,0.0033,-0.0136,-0.05,-0.0129,0.0174,1.17,7.89E-04,8169,-0.1701,0.006,0.542,0,3,17
SN:,1250882,1250882,10,0,C3,3,0,0.74728,0.001,0.74658,0.001,0.74658,0.00201,0,300,0,0,7.61E-03,1,3,4887,-9,-9,0.7473,1.00E-03,52.342525,-27.732635,0.586,0.781,-3.31E+00,9.835,3.70E-02,0.893,0.409,-8.93E+00,0.41352,0.281,-999,24.04,22.64,4.5,16.62,25.86697,24.44842,56536.2578,12.36524,11.96309,9.84266,39.11615,riz,56556.4883,0.65,-2.04E-01,0.6039,0.1271,5.77E-02,24.37665,4.94E-02,3.19E-06,1.45E-07,1.50E-02,-6.44E-08,-4.19E-09,44,30.37313,0.94111,0.429085,0.9609,0.995,0.9585,0.9969,1.00E-04,0,43.44188,43.29485,0.22458,6.7654,0.1728,0.0037,0.1292,0.575,0.0179,0.0134,2.8,9.99E-01,1371,-0.1887,0.017,1,0.0193,3,16
SN:,1250896,1250896,10,0,X3,3,0,0.8812,0.001,0.87972,0.001,0.87971,0.00213,0,300,0,0,2.82E-02,1,2,19114,-9,-9,0.8812,1.00E-03,37.018879,-4.910794,0.772,0.916,-2.59E+00,11.431,5.40E-02,-7.12E+00,2.877,-1.85E+01,2.87817,1.667,-999,25.47,22.17,1.09,30.12,27.40643,23.80286,56552.207,11.69694,7.02788,-99,28.31413,iz,56555.9453,0.9649,0.57614,0.95232,0.15323,0.1201,24.38857,6.81E-02,3.15E-06,1.98E-07,1.05E-02,-1.44E-07,-5.62E-09,26,11.08467,0.99527,0.545665,0.975,0.995,0.9995,0.9989,0.9308,0,43.79315,43.72821,0.18162,0.1846,0.4108,0.0032,0.0779,0.429,-0.0129,0.0174,0.58,6.70E-03,1584,-0.4455,0.01,0.194,0,2,17
SN:,1257419,1257419,10,0,C2,3,0,0.40412,0.001,0.40361,0.001,0.40361,0.00172,0,300,0,0,9.15E-03,1,1,3597,-9,-9,0.4041,1.00E-03,53.678093,-29.525766,0.206,0.141,-9,10.484,4.20E-02,1.848,0.154,-8.62E+00,0.15689,0.49,-999,22.18,20.68,36.47,137.48,23.59516,22.1544,56615.0391,35.60903,21.4168,12.52384,61.37144,riz,56609.4258,0.3931,0.40542,0.4393,2.38E-02,4.30E-02,22.28424,4.91E-02,2.19E-05,9.90E-07,7.59E-03,-3.01E-07,-3.38E-08,33,30.26244,0.60411,0.156686,0.9978,0.9187,1,0.9999,1,0,41.68997,41.69909,0.15545,0.1559,0.1143,0.0063,0.0213,0.137,-0.0304,0.0149,0.09,0.00E+00,15882,-0.0685,0.003,1,0.0098,6,11
SN:,1251381,1251381,10,0,S2,3,0,0.45412,0.001,0.45305,0.001,0.45305,0.00176,0,300,0,0,2.59E-02,1,1,13099,-9,-9,0.4541,1.00E-03,41.070629,-0.842338,0.733,0.945,-9,10.81,4.40E-02,0.392,10.392,-1.04E+01,10.39215,1.387,-999,23.23,20.81,11.68,113.16,24.83139,22.36577,56563.2188,10.69259,10.43196,-99,26.52206,ri,56559.1406,0.919,1.86437,1.14254,0.14892,0.1086,23.24344,0.1014,9.05E-06,8.45E-07,3.02E-02,-7.09E-07,-6.24E-08,23,26.78974,0.26502,0.795376,0.9989,0.3445,0.9994,0.6648,0.9974,0,42.5177,41.99553,0.3439,0.3427,0.3378,0.0057,0.5186,1.508,0.0036,0.013,3.93,8.35E-04,412,-0.0844,0.022,1,0.0029,5,12
SN:,1255130,1255130,10,0,E2,3,0,0.62529,0.001,0.62411,0.001,0.62411,0.00191,0,300,0,0,6.85E-03,1,3,8184,-9,-9,0.6253,1.00E-03,9.549363,-43.56831,3.105,3.025,-7.03E-01,10.598,5.20E-02,0.739,2.243,-9.87E+00,2.24574,0.873,-999,23.29,20.98,0.62,3.1,27.5,26.2716,56579.0156,14.23958,10.92939,7.5224,30.11656,riz,56582.3594,0.7791,0.75038,0.84001,-2.16E-01,6.30E-02,23.25552,6.75E-02,8.95E-06,5.57E-07,1.69E-02,-3.77E-07,-1.22E-08,35,33.54648,0.53829,0.763055,0.9998,9.73E-02,1,0.9907,0.9999,0,43.01173,42.82571,0.16225,0.1665,0.2308,0.0043,0.1798,1.108,0.0062,0.0107,1.39,1.19E-05,2167,0.394,0.009,0.482,0,6,15
SN:,1595127,1595127,10,0,C2+C3,3,0,0.56799,0.001,0.5674,0.001,0.5674,0.00186,0,300,0,0,7.61E-03,1,4,108217,-9,-9,0.568,1.00E-03,53.1507,-28.962879,2.097,1.642,-1.32E+00,10.931,1.80E-02,1.25,0.185,-9.70E+00,0.20236,1.2,-999,23.37,20.98,1.25,13.98,27.25772,24.63623,57740.1172,46.95348,35.52834,22.09604,102.86485,riz,57738.5703,0.2606,-2.22E-01,0.2507,-6.72E-02,2.50E-02,23.18149,2.41E-02,9.58E-06,2.13E-07,1.89E-03,-3.65E-08,-3.24E-09,75,64.18942,0.80892,0.235725,0.9997,0.99,0.9998,0.9998,1,0,42.70353,42.57658,0.12122,0.1226,0.0813,0.0047,0.1333,1.1,-0.0064,0.011,0.78,0.00E+00,12018,-0.0046,0.003,1,0.0068,3,14
SN:,1435067,1435067,10,1,E2,3,0,0.39235,0.001,0.39136,0.001,0.39136,0.00171,0,300,0,0,7.73E-03,1,1,-19890,-9,-9,0.3923,1.00E-03,8.632176,-44.575691,0.65,0.657,-9,10.699,1.70E-02,0.49,0.554,-1.02E+01,0.5578,1.567,-999,23.04,20.63,12.61,128.17999,24.74821,22.23045,57662.2422,27.04993,17.18226,14.18213,60.38391,riz,57660.3984,0.4858,-1.60E+00,0.45366,-8.99E-03,4.53E-02,22.36438,4.39E-02,2.03E-05,8.22E-07,5.99E-03,-1.48E-07,-3.03E-08,50,46.42662,0.61756,0.534047,0.996,0.9585,1,0.9999,1,0,41.57298,41.62138,0.15531,0.1557,0.1213,0.0065,-0.018,-0.116,-0.0304,0.0149,0.08,0.00E+00,9901,-0.1064,0.005,1,0.0081,6,11
SN:,1371048,1371048,10,0,E2,3,0,0.34489,0.001,0.34392,0.001,0.34392,0.00168,0,300,0,0,8.22E-03,1,1,46850,-9,-9,0.3449,1.00E-03,9.635862,-43.59597,0.404,0.36,-9,10.759,3.80E-02,0.641,6.658,-1.01E+01,6.6585,1.488,-999,22.04,19.87,31,230.49001,23.7716,21.59337,57623.2227,22.04841,19.60869,14.10521,57.23638,griz,57619.4766,0.7591,-1.94E+00,0.50407,1.08E-02,3.98E-02,22.15184,5.37E-02,2.47E-05,1.22E-06,1.16E-02,-3.64E-07,-3.81E-08,51,32.75233,0.97802,0.649201,0.8469,0.9108,0.9996,0.9997,0.9999,0,41.24242,41.29429,0.14809,0.1476,0.0932,0.0072,-0.0544,-0.367,0.0025,0.0125,0.11,2.74E-06,5153,-0.1087,0.006,1,0.012,6,10
SN:,1447133,1447133,10,0,C3,3,0,0.36593,0.001,0.3654,0.001,0.3654,0.00169,0,300,0,0,7.22E-03,2,2,427091,-9,-9,0.3659,1.00E-03,53.181614,-27.514706,0,0,-9.80E+00,10.099,2.60E-02,4.40E-02,0.512,-1.01E+01,0.51868,1.141,-999,-10,-10,10.18,61.27,24.98063,23.03188,57673.2734,37.48701,29.9589,21.96402,67.04568,griz,57667.6953,0.5484,-2.58E+00,0.55412,0.12696,6.59E-02,22.84158,9.35E-02,1.31E-05,1.13E-06,2.15E-02,-4.08E-07,-6.64E-08,22,8.50061,0.99556,0.958915,0.944,0.7897,0.9837,0.6683,0.9229,0,41.48489,41.44656,0.21707,0.2179,0.1216,0.0069,0.0687,0.317,-0.0304,0.0149,0.87,1.94E-03,330,-0.1341,0.028,1,0.031,3,11
SN:,1449102,1449102,10,0,C3,3,0,0.69896,0.001,0.6983,0.001,0.6983,0.00197,0,300,0,0,8.09E-03,2,2,102328,-9,-9,0.699,1.00E-03,52.779289,-28.6791,0.483,0.656,-1.88E+00,10.014,1.00E-02,0.435,0.291,-9.57E+00,0.3046,0.778,-999,24.74,23.07,3.11,14.7,26.2681,24.58171,57668.1211,13.36664,10.82894,9.27203,33.73978,riz,57670.543,0.6303,-6.39E-01,0.64249,0.12204,6.42E-02,24.21214,6.55E-02,3.71E-06,2.24E-07,1.51E-02,-1.04E-07,-8.23E-09,41,33.47599,0.79191,0.459212,0.9997,0.9733,0.9992,0.9992,0.9998,0,43.28168,43.11916,0.23266,0.2385,0.1936,0.0039,0.1447,0.622,0.0179,0.0134,1.26,1.57E-05,8628,-0.2174,0.007,1,0.0154,3,16
SN:,1538019,1538019,10,1,S2,3,0,0.29162,0.001,0.29069,0.001,0.29069,0.00163,0,300,0,0,3.94E-02,1,3,105772,-9,-9,0.2916,1.00E-03,41.774799,-1.734552,6.994,3.22,-4.36E-01,11.076,5.70E-02,0.887,5.803,-1.02E+01,5.80406,1.444,-999,21.57,19.58,3.00E-02,1.68,27.5,26.93673,57709.1602,57.73424,42.40787,37.78602,138.88028,griz,57711.1875,0.2034,0.56535,0.20362,-6.56E-02,1.52E-02,21.2535,2.04E-02,5.66E-05,1.06E-06,1.18E-03,-1.29E-07,-1.10E-08,41,34.78909,0.74192,0.288548,0.9999,0.9575,1,0.9999,1,0,40.89234,40.8732,0.10423,0.1033,0.0488,0.0084,0.0327,0.314,-0.0136,0.0162,-0.63,0.00E+00,5112,0.0063,0.005,1,0.0072,5,9
SN:,1634024,1634024,10,0,X1,3,0,0.5776,0.001,0.57629,0.001,0.57629,0.00187,0,300,0,0,1.69E-02,1,2,110279,-9,-9,0.5776,1.00E-03,34.281582,-4.872583,0.183,0.279,-4.28E+00,10.3,2.30E-02,-1.30E+00,3.51,-1.16E+01,3.51333,1.405,-999,24.66,22.09,2.74,33.48,26.40562,23.68804,57739.1094,8.54515,8.18473,7.67309,24.93366,riz,57736.3594,0.8506,-1.43E+00,0.82948,-8.41E-03,8.88E-02,23.31652,8.57E-02,8.46E-06,6.68E-07,2.34E-02,-2.84E-07,-3.82E-08,29,20.38976,0.8804,0.476503,0.9949,0.9251,0.9999,0.9999,1,0,42.7146,42.61802,0.17032,0.1723,0.25,0.0046,0.103,0.604,-0.0064,0.011,0.62,0.00E+00,3059,-0.2686,0.007,0.455,0,4,14
SN:,1367180,1367180,10,0,X3,3,0,0.80489,0.001,0.80342,0.001,0.80342,0.00206,0,300,0,0,2.19E-02,1,1,47292,-9,-9,0.8049,1.00E-03,35.538841,-4.669238,1.478,2.226,-9,10.424,9.00E-03,0.781,0.316,-9.65E+00,0.32622,1.049,-999,25,22.82,1.24,7.36,27.26645,25.33281,57614.3281,14.37562,13.44926,11.43322,40.28708,riz,57623.8555,1.004,0.36025,0.71975,-6.85E-02,4.22E-02,23.84451,4.44E-02,5.20E-06,2.13E-07,1.06E-02,-1.04E-07,-2.39E-09,38,32.97538,0.70072,0.257923,0.9909,0.986,0.9447,0.9743,0.9672,0,43.40055,43.48895,0.15154,0.1537,0.1708,0.0035,-0.0755,-0.498,-0.0129,0.0174,0.28,1.65E-03,5044,0.0637,0.006,0.754,0,2,17
