CID_1,Euclid_ID_x,IDSURVEY_1,zHD_1,zHDERR_1,HOST_LOGMASS_1,HOST_LOGMASS_ERR_1,HOST_LOGSFR_1,HOST_LOGSFR_ERR_1,HOST_LOGsSFR_1,HOST_LOGsSFR_ERR_1,HOST_COLOR_1,HOST_COLOR_ERR_1,logmass,logmass_err,MATCH,disk_sersic_sersic_index,disk_sersic_sersic_index_err,phz_pp_median_sfhage,phz_pp_mode_sfhage,phz_pp_68_sfhage,phz_pp_median_sfhtimescale,phz_pp_mode_sfhtimescale,phz_pp_68_sfhtimescale,phz_pp_median_sfr,phz_pp_mode_sfr,phz_pp_68_sfr,phz_pp_median_stellarmass,phz_pp_mode_stellarmass,phz_pp_68_stellarmass,phz_pp_median_stellarmetallicity,phz_pp_mode_stellarmetallicity,phz_pp_68_stellarmetallicity,galaxyclass,sfhtype,imf,CID string,VARNAMES:,CID_2,CIDint,IDSURVEY_2,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD_2,zHDERR_2,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS_2,HOST_LOGMASS_ERR_2,HOST_LOGSFR_2,HOST_LOGSFR_ERR_2,HOST_LOGsSFR_2,HOST_LOGsSFR_ERR_2,HOST_COLOR_2,HOST_COLOR_ERR_2,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
1339402,-5.4E17,10,0.36538,0.00169,9.941,0.041,-0.787,9.213,-10.729,9.21333,1.503,-999,9.941,0.041,false,,,0.090858556,0.05995886,"[0.05995886027812958,1.5421948432922363]",0.541655362,0.064224325,"[0.03263506665825844,4.8554606437683105]",3.059083939,3.001264811,"[1.2810410261154175,3.20109224319458]",10.96944237,10.91834259,"[10.21131420135498,11.189953804016113]",1.660124302,1.934658527,"[0.9874950647354126,1.9346585273742676]",-99,-99,-99,1339402,SN:,1339402,1339402,10,0,C2,3,0,0.36587,0.001,0.36538,0.001,0.36538,0.00169,0.0,300,0,0,0.0108,2,2,-17113,-9,-9,0.3659,0.001,54.005287,-29.790758,0.429,0.61,-2.86,9.941,0.041,-0.787,9.213,-10.7,9.21333,1.503,-999,23.99,21.76,5.59,42.89,25.63147,23.41911,57356.1758,10.33804,9.2721,7.84117,24.20545,griz,57360.5898,1.4022,0.00195,1.06963,0.23438,0.0898,23.9714,0.10211,4.63E-6,4.35E-7,0.0274,-1.4E-7,-2.02E-8,40,65.68893,0.0064,0.781253,0.0024,0.0887,1.0E-4,8.0E-4,1.0E-4,0,42.59691,41.44635,0.36654,138.5198,0.2746,0.0069,1.1809,3.222,-0.0304,0.0149,3.62,1.0,1995,-0.0516,0.016,1.0,0.0576,6,11
1346139,-5.4E17,10,0.50323,0.00181,10.535,0.026,1.826,0.017,-8.713,0.0353553,0.427,-999,10.535,0.026,true,,,4.128355503,1.406044602,"[1.406044602394104,8.30541706085205]",2.740315437,2.740315437,"[2.7403154373168945,7.132206439971924]",1.397147894,1.840188503,"[1.255082130432129,1.8401885032653809]",10.74301147,10.58915424,"[10.589154243469238,10.804582595825195]",1.468881369,1.468881369,"[1.3919143676757812,1.667813777923584]",-99,-99,-99,1346139,SN:,1346139,1346139,10,0,C1,3,0,0.50379,0.001,0.50323,0.001,0.50323,0.00181,0.0,300,0,0,0.00928,1,1,44822,-9,-9,0.5038,0.001,54.011307,-27.905472,1.683,1.321,-9.0,10.535,0.026,1.826,0.017,-8.71,0.0354,0.427,-999,22.39,20.84,21.41,81.26,24.17346,22.72531,57408.0703,25.70611,13.92999,11.24132,40.66158,riz,57403.0078,1.0423,1.54815,0.94572,0.0662,0.0611,22.99111,0.0528,1.14E-5,5.55E-7,0.0124,-1.92E-7,-2.07E-8,14,18.32055,0.19257,0.561218,0.9982,0.5565,0.9959,0.997,0.9998,0,42.42092,42.26537,0.20497,0.2055,0.2157,0.0052,0.1593,0.777,-0.0038,0.0132,1.23,2.28E-5,3644,-0.0331,0.009,0.879,0.0,6,13
1871017,-5.4E17,10,0.3372,0.00167,10.827,0.035,0.946,0.943,-9.861,0.94342,1.342,-999,10.827,0.035,false,,,2.016482353,2.016482353,"[0.08033899962902069,2.016482353210449]",0.219777107,0.219777107,"[0.036679938435554504,0.21977710723876953]",-0.176217914,-0.176217914,"[-10.061793327331543,4.060715675354004]",10.84848309,10.84848309,"[10.848483085632324,11.97321891784668]",1.697358608,1.697358608,"[0.46592989563941956,1.6973586082458496]",-99,-99,-99,1871017,SN:,1871017,1871017,10,1,C1,3,0,0.3377,0.001,0.3372,0.001,0.3372,0.00167,0.0,300,0,0,0.01,1,1,-29002,-9,-9,0.3377,0.001,54.025715,-27.74655,1.934,1.427,-9.0,10.827,0.035,0.946,0.943,-9.86,0.94342,1.342,-999,21.83,19.79,12.94,65.14,24.72017,22.96538,58036.3633,55.41222,50.79525,43.58728,153.94522,griz,58037.9375,0.1884,0.40959,0.18825,-0.136,0.0127,21.35528,0.0166,5.15E-5,7.88E-7,0.00102,-9.31E-8,-5.31E-9,48,44.45174,0.61903,0.472158,0.9998,0.9224,1.0,1.0,1.0,0,41.11461,41.24385,0.09928,0.0989,0.0459,0.0074,-0.1317,-1.327,0.0025,0.0125,0.94,0.0,4796,0.0797,0.004,1.0,0.0065,6,10
1290995,-5.4E17,10,0.54351,0.00184,10.293,0.014,0.538,0.02,-9.759,0.056648,0.602,-999,10.293,0.014,false,,,3.693059206,3.693059206,"[0.02463093400001526,4.716291904449463]",1.324527264,1.324527264,"[1.3245272636413574,2.749056100845337]",0.827427506,0.827427506,"[0.8274275064468384,2.4000439643859863]",10.34202671,10.34202671,"[10.31358814239502,10.379227638244629]",1.561311245,1.561311245,"[1.2019470930099487,1.5613112449645996]",-99,-99,-99,1290995,SN:,1290995,1290995,10,0,C1,3,0,0.5441,0.001,0.54352,0.001,0.54351,0.00184,0.0,300,0,0,0.00929,1,1,22598,-9,-9,0.5441,0.001,54.029716,-26.59379,0.781,0.795,-9.0,10.293,0.014,0.538,0.02,-9.76,0.0566,0.602,-999,23.18,21.57,10.98,52.32,24.89849,23.20333,56912.3477,16.40168,16.00181,12.23604,44.32526,riz,56906.3945,0.5258,0.76722,0.49091,0.052,0.0453,22.87938,0.0479,1.27E-5,5.58E-7,0.00477,-1.74E-7,-1.65E-8,32,43.56614,0.0834,0.308867,0.9715,0.9798,0.9999,0.9999,0.9995,0,42.29839,42.46482,0.12438,0.1258,0.1462,0.0049,-0.1601,-1.287,-0.0064,0.011,1.28,5.63E-5,7458,-0.1093,0.004,0.683,0.0,6,14
1862183,-5.4E17,10,0.44864,0.00176,10.328,0.032,1.412,0.024,-8.895,0.0346554,0.552,-999,10.328,0.032,true,,,4.954957008,4.954957008,"[4.954957008361816,4.954957008361816]",3.368890524,3.368890524,"[3.3688905239105225,3.3688905239105225]",1.090225577,1.090225577,"[1.0902255773544312,1.0902255773544312]",10.47496605,10.47496605,"[10.474966049194336,10.474966049194336]",0.86312598,0.86312598,"[0.8631259799003601,0.8631259799003601]",-99,-99,-99,1862183,SN:,1862183,1862183,10,0,C1,3,0,0.44918,0.001,0.44864,0.001,0.44864,0.00176,0.0,300,0,0,0.0101,1,1,128850,-9,-9,0.4492,0.001,54.030453,-27.823572,0.923,0.862,-9.0,10.328,0.032,1.412,0.024,-8.9,0.0347,0.552,-999,22.71,21.18,18.58,82.43,24.32738,22.70979,58028.1875,12.0292,10.01751,9.32344,36.44173,riz,58027.668,0.555,-1.03,0.63645,0.077,0.0685,22.91994,0.0822,1.22E-5,9.23E-7,0.0209,-3.87E-7,-5.22E-8,43,48.17363,0.27151,0.429754,0.9975,0.8974,0.9983,0.9987,0.999,0,42.07056,41.96962,0.18272,0.182,0.1596,0.0057,0.0974,0.533,0.0036,0.013,0.68,8.47E-5,11191,-0.2235,0.005,1.0,0.0066,6,12
1330559,-5.4E17,10,0.68131,0.00196,10.735,0.084,-2.677,7.323,-13.44,7.32769,1.555,-999,10.735,0.084,false,,,6.16844368,0.017244523,"[0.017244523391127586,7.010060787200928]",0.119690701,9.813589096,"[0.029500190168619156,0.7836019396781921]",-16.90092659,2.825416565,"[-84.0353012084961,2.744427442550659]",10.67817307,10.79324722,"[10.626326560974121,10.716958999633789]",1.116471171,1.030796766,"[1.030796766281128,1.4785666465759277]",-99,-99,-99,1330559,SN:,1330559,1330559,10,0,C1,3,0,0.68194,0.001,0.68131,0.001,0.68131,0.00196,0.0,300,0,0,0.00849,1,1,39251,-9,-9,0.6819,0.001,54.03083,-27.083225,0.056,0.09,-9.0,10.735,0.084,-2.68,7.323,-13.4,7.32769,1.555,-999,25.21,22.17,1.81,28.32,26.8558,23.86977,57297.1875,8.00335,5.55713,3.12319,21.47089,riz,57291.5273,0.8432,-0.0757,1.1244,-0.252,0.0896,23.56315,0.11359,6.74E-6,7.05E-7,0.0505,-6.91E-7,-2.44E-8,52,58.36748,0.25291,0.842038,0.9959,0.1504,0.9998,0.9973,0.9996,0,43.28465,43.05451,0.18816,0.1929,0.2984,0.004,0.2123,1.128,0.0179,0.0134,1.73,5.32E-5,2624,0.4033,0.009,0.392,0.0,6,16
1309376,-5.4E17,10,0.74009,0.00201,11.025,0.036,0.977,5.034,-10.067,5.03615,1.167,-999,11.025,0.036,false,,,1.088193655,1.088193655,"[1.088193655014038,1.088193655014038]",0.015663268,0.015663268,"[0.01566326804459095,0.01566326804459095]",-22.47579765,-22.47579765,"[-22.48143768310547,-22.475797653198242]",10.90159035,10.90159035,"[10.895950317382812,10.901590347290039]",1.608894944,1.608894944,"[1.608894944190979,1.608894944190979]",-99,-99,-99,1309376,SN:,1309376,1309376,10,0,C1,3,0,0.74073,0.001,0.74009,0.001,0.74009,0.00201,0.0,300,0,0,0.00885,1,1,22251,-9,-9,0.7407,0.001,54.044285,-28.000912,0.749,0.787,-9.0,11.025,0.036,0.977,5.034,-10.1,5.03615,1.167,-999,23.71,20.87,7.12,99.01,25.3688,22.5108,56980.3203,9.39891,8.02509,4.91234,21.69798,riz,56975.2773,1.1493,0.35866,1.05095,-0.224,0.0789,23.64131,0.0836,6.27E-6,4.83E-7,0.0361,-3.7E-7,-5.62E-9,47,31.16801,0.96349,0.756593,0.9979,0.729,0.9998,0.9973,0.9999,0,43.42073,43.27181,0.15489,0.1588,0.2807,0.0037,0.131,0.846,0.0179,0.0134,0.78,7.94E-6,2693,0.3294,0.009,0.3,0.0,6,16
1249805,-5.4E17,10,0.34273,0.00167,10.279,0.014,1.382,0.026,-8.895,0.0460435,0.545,-999,10.279,0.014,false,,,0.194336623,0.194336623,"[0.011563774198293686,0.19433662295341492]",27.76345444,27.76345444,"[4.035324573516846,27.76345443725586]",2.35507226,2.35507226,"[2.355072259902954,2.3836090564727783]",10.36440182,10.36440182,"[10.360357284545898,10.364401817321777]",0.584911883,0.584911883,"[0.5849118828773499,1.5223208665847778]",-99,-99,-99,1249805,SN:,1249805,1249805,10,80,C2,3,0,0.34321,0.001,0.34273,0.001,0.34273,0.00167,0.0,300,0,0,0.0109,1,1,2772,-9,-9,0.3432,0.001,54.046764,-29.787718,0.251,0.26,-9.0,10.279,0.014,1.382,0.026,-8.9,0.046,0.545,-999,21.07,20.07,86.33,211.7,22.6596,21.6857,56615.043,12.86109,12.4005,8.78333,31.24712,grz,56607.8789,0.5808,1.97604,0.94171,0.2302,0.0537,21.62012,0.11919,4.04E-5,4.43E-6,0.00365,-3.52E-6,-9.86E-8,13,31.39715,0.00295,1.011276,0.0,0.0875,0.0,0.0,0.0,0,40.60507,41.28476,0.33932,338.1609,0.2823,0.0073,-0.6822,-2.01,0.0025,0.0125,7.47,1.0,418,-0.0318,0.031,1.0,0.0341,6,10
1927203,-5.41E17,10,0.68069,0.00196,10.283,0.021,0.628,1.807,-9.664,1.81005,1.03,-999,10.283,0.021,false,,,1.022884011,1.022884011,"[0.7548182606697083,1.1588704586029053]",0.016614873,0.011444091,"[0.011444090865552425,0.06394994258880615]",-13.13682461,-30.84409523,"[-30.844497680664062,-2.4310755729675293]",10.10684109,10.04447746,"[10.044477462768555,10.161169052124023]",1.443198681,1.824064851,"[0.921303927898407,1.82406485080719]",-99,-99,-99,1927203,SN:,1927203,1927203,10,0,C1,3,0,0.68132,0.001,0.68069,0.001,0.68069,0.00196,0.0,300,0,0,0.00916,2,4,144023,-9,-9,0.6813,0.001,54.053375,-26.959591,0.286,0.42,-3.42,10.283,0.021,0.628,1.807,-9.66,1.81005,1.03,-999,24.56,22.05,2.79,32.23,26.38599,23.72935,58124.1914,9.62337,9.59432,8.464,26.04973,riz,58111.2109,0.9315,0.0532,0.94766,0.10762,0.0718,23.62746,0.0714,6.35E-6,4.18E-7,0.0267,-2.93E-7,-1.53E-8,26,33.6871,0.14308,0.35916,0.8155,0.9388,0.9877,0.9903,0.74,0,43.08039,43.05212,0.14072,0.1459,0.2347,0.004,0.0104,0.074,0.0179,0.0134,-0.03,0.0233,3043,-0.4386,0.006,0.351,0.0,6,16
1297353,-5.41E17,10,0.54402,0.00184,9.661,0.046,0.533,0.993,-9.13,1.00972,0.746,-999,9.661,0.046,false,,,0.356597602,0.010721277,"[0.010721276514232159,0.896253228187561]",0.083618939,0.013686221,"[0.013686221092939377,3.3860485553741455]",0.462468714,2.500200748,"[-0.29832401871681213,2.5219476222991943]",9.51002121,10.47378063,"[9.381695747375488,10.495528221130371]",1.777669311,1.945704937,"[1.2392137050628662,1.9457049369812012]",-99,-99,-99,1297353,SN:,1297353,1297353,10,0,C2,3,0,0.54459,0.001,0.54402,0.001,0.54402,0.00184,0.0,300,0,0,0.00891,1,1,24523,-9,-9,0.5446,0.001,54.05492,-28.394947,0.828,1.276,-9.0,9.661,0.046,0.533,0.993,-9.13,1.00972,0.746,-999,24.81,22.97,2.86,12.76,26.35909,24.73537,56943.1836,24.04244,15.83589,15.31677,59.52018,riz,56933.6836,0.445,1.22229,0.51367,0.0403,0.041,22.71331,0.049,1.47E-5,6.66E-7,0.00635,-2.51E-7,-1.8E-8,35,26.65022,0.84355,0.428968,0.9718,0.9225,0.9998,0.9998,0.9997,0,42.13796,42.46722,0.14524,0.147,0.1364,0.0048,-0.3229,-2.223,-0.0064,0.011,4.88,1.55E-4,8170,-0.0346,0.006,0.999,0.0,6,14
1334257,-5.41E17,10,0.68005,0.00196,10.841,0.043,-0.952,9.048,-11.785,9.04902,1.317,-999,10.841,0.043,false,,,1.21158886,1.21158886,"[1.1879286766052246,1.3796038627624512]",0.023714777,0.010658761,"[0.010658761486411095,0.07252312451601028]",-18.78983879,-40.42091751,"[-40.42091751098633,-3.439800500869751]",10.67607689,10.62858963,"[10.628589630126953,10.709242820739746]",1.806235552,1.939346194,"[1.3663721084594727,1.939346194267273]",-99,-99,-99,1334257,SN:,1334257,1334257,10,0,C1,3,0,0.68067,0.001,0.68005,0.001,0.68005,0.00196,0.0,300,0,0,0.0103,1,1,40848,-9,-9,0.6807,0.001,54.054943,-27.66481,0.446,0.469,-9.0,10.841,0.043,-0.952,9.048,-11.8,9.04902,1.317,-999,24.32,21.49,4.12,54.64,25.96276,23.15622,57329.2148,14.4486,10.0993,7.03154,37.01634,riz,57337.5742,0.6945,0.76356,0.64033,-0.121,0.0458,23.1382,0.0484,9.97E-6,4.45E-7,0.0044,-2.12E-7,-1.12E-9,43,45.22652,0.37914,0.477787,0.9993,0.9877,1.0,0.9991,1.0,0,42.83564,43.04964,0.12484,0.128,0.1963,0.004,-0.2319,-1.857,0.0179,0.0134,3.08,0.0,5127,0.1564,0.005,0.391,0.0,6,16
1290967,-5.41E17,10,0.2811,0.00163,9.991,0.009,0.618,0.374,-9.38,0.37448,0.953,-999,9.991,0.009,true,,,5.533421993,5.533421993,"[5.533421993255615,6.212037563323975]",1.216837883,1.216837883,"[1.2168378829956055,1.4514871835708618]",-0.188365206,-0.188365206,"[-0.18836520612239838,-0.18669337034225464]",9.893830299,9.893830299,"[9.893830299377441,9.964598655700684]",1.167516232,1.167516232,"[1.1675162315368652,1.3333231210708618]",-99,-99,-99,1290967,SN:,1290967,1290967,10,0,C1,3,0,0.28158,0.001,0.2811,0.001,0.2811,0.00163,0.0,300,0,0,0.00896,1,1,22690,-9,-9,0.2816,0.001,54.056625,-26.969536,0.268,0.273,-9.0,9.991,0.009,0.618,0.374,-9.38,0.37448,0.953,-999,22.2,20.71,30.0,117.75,23.8072,22.3226,56887.3945,30.81624,29.4913,18.10153,67.2094,griz,56883.582,1.3205,-1.28,0.53078,0.24566,0.0357,22.15034,0.0658,2.48E-5,1.5E-6,0.00414,1.81E-7,-3.82E-8,20,26.03588,0.16463,0.923732,0.9407,0.4281,0.9997,0.9976,0.9987,0,40.48691,40.78907,0.27802,0.2756,0.0872,0.0087,-0.2886,-1.038,-0.0136,0.0162,2.31,4.6E-5,211,-0.0147,0.039,1.0,0.0684,6,9
1590122,-5.41E17,10,0.77952,0.00204,10.789,0.033,1.254,0.415,-9.537,0.42137,0.757,-999,10.789,0.033,false,,,,,,,,,,,,,,,,,,,,,1590122,SN:,1590122,1590122,10,0,C2,3,0,0.78017,0.001,0.77952,0.001,0.77952,0.00204,0.0,300,0,0,0.00955,1,1,108169,-9,-9,0.7802,0.001,54.063961,-28.556692,1.98,1.383,-9.0,10.789,0.033,1.254,0.415,-9.54,0.42137,0.757,-999,23.82,21.78,2.36,14.69,26.56772,24.58245,57725.0625,9.68588,7.40717,6.84384,26.72244,riz,57731.4414,0.8304,0.10571,0.9451,-0.0128,0.0638,23.68118,0.0739,6.05E-6,4.11E-7,0.0208,-3.13E-7,-4.45E-9,46,35.78297,0.86109,0.055286,0.9858,0.9297,0.9999,0.9953,0.9998,0,43.3866,43.40841,0.124,0.1256,0.2544,0.0036,-0.0089,-0.072,-0.0129,0.0174,-0.38,1.14E-5,1605,-0.3037,0.008,0.233,0.0,6,17
1251022,-5.41E17,10,0.68428,0.00196,10.877,0.046,0.612,0.304,-10.238,0.31791,1.059,-999,10.877,0.046,true,,,5.351512432,5.351512432,"[4.310631275177002,5.351512432098389]",0.930705249,0.930705249,"[0.3592633008956909,0.9307052493095398]",0.871844292,0.871844292,"[-1.3077391386032104,0.8718442916870117]",11.26219273,11.26219273,"[11.028365135192871,11.262192726135254]",0.850480437,0.850480437,"[0.8504804372787476,1.9535560607910156]",-99,-99,-99,1251022,SN:,1251022,1251022,10,0,C1,3,0,0.6849,0.001,0.68428,0.001,0.68428,0.00196,0.0,300,0,0,0.00909,1,3,1277,-9,-9,0.6849,0.001,54.067398,-28.060661,0.876,0.952,-2.66,10.877,0.046,0.612,0.304,-10.2,0.31791,1.059,-999,24.31,21.63,3.45,43.83,26.15545,23.39557,56552.2734,12.96216,8.54491,8.49322,34.42679,riz,56553.7461,0.6396,-0.142,0.69602,-0.135,0.0556,23.26108,0.0556,8.9E-6,4.56E-7,0.0164,-2.46E-7,-1.03E-8,49,43.93796,0.67799,0.452044,0.9989,0.9495,0.9999,0.9987,0.9999,0,42.91859,43.0659,0.1153,0.1182,0.1838,0.004,-0.1652,-1.433,0.0179,0.0134,1.53,1.57E-5,5497,0.0862,0.004,0.379,0.0,6,16
1332795,-5.41E17,10,0.67984,0.00196,10.881,0.03,1.157,0.759,-9.733,0.76906,1.208,-999,10.881,0.03,false,,,2.27001524,2.27001524,"[1.6841086149215698,4.798441410064697]",0.366571665,0.366571665,"[0.2787943482398987,0.6756177544593811]",0.640433192,0.645121217,"[0.06363368034362793,0.8035607933998108]",10.80423641,10.80541515,"[10.787206649780273,10.806478500366211]",1.773174644,1.484417439,"[1.48441743850708,1.889699935913086]",-99,-99,-99,1332795,SN:,1332795,1332795,10,0,C1,3,0,0.68047,0.001,0.67984,0.001,0.67984,0.00196,0.0,300,0,0,0.00899,1,1,40114,-9,-9,0.6805,0.001,54.081429,-26.71279,1.146,1.259,-9.0,10.881,0.03,1.157,0.759,-9.73,0.76906,1.208,-999,24.14,21.7,3.08,33.37,26.27862,23.69161,57325.1289,6.64549,6.26925,5.24886,22.18877,riz,57323.2773,0.9807,-0.528,1.12586,0.00681,0.0876,23.69116,0.0887,5.99E-6,4.9E-7,0.0417,-4.37E-7,-1.93E-8,51,47.41166,0.61697,0.177442,0.9945,0.985,0.9992,0.9996,0.9995,0,43.19576,43.04884,0.17689,0.1813,0.2857,0.004,0.129,0.729,0.0179,0.0134,0.86,4.95E-5,11074,-0.2714,0.004,0.377,0.0,6,16
1570024,-5.41E17,10,0.55064,0.00185,10.848,0.031,0.447,8.091,-10.412,8.09149,1.278,-999,10.848,0.031,true,,,1.952490568,1.952490568,"[1.9524905681610107,1.9524905681610107]",0.292349368,0.292349368,"[0.29234936833381653,0.29234936833381653]",0.734788835,0.734788835,"[0.7347888350486755,0.7347888350486755]",10.96904755,10.96904755,"[10.969047546386719,10.969047546386719]",1.547747493,1.547747493,"[1.5477474927902222,1.5477474927902222]",-99,-99,-99,1570024,SN:,1570024,1570024,10,0,C1,3,0,0.55123,0.001,0.55064,0.001,0.55064,0.00185,0.0,300,0,0,0.00988,1,1,107165,-9,-9,0.5512,0.001,54.08168,-26.574465,0.511,0.516,-9.0,10.848,0.031,0.447,8.091,-10.4,8.09149,1.278,-999,23.45,21.1,8.65,87.37,25.15746,22.6466,57722.0391,18.32274,11.86683,7.9605,51.27835,riz,57724.1055,0.4315,-0.0595,0.4161,-0.21,0.0423,22.70835,0.0338,1.48E-5,4.62E-7,0.00151,-1.2E-7,-5.32E-9,51,55.78195,0.29979,0.700469,0.9994,0.4753,1.0,0.9998,0.9998,0,42.40742,42.49865,0.12242,0.1239,0.1535,0.0048,-0.0849,-0.693,-0.0064,0.011,0.07,1.33E-5,5662,0.295,0.006,0.603,0.0,6,14
1330970,-5.41E17,10,0.80669,0.00207,10.885,0.024,0.816,0.33,-10.078,0.3694,1.016,-999,10.885,0.024,false,,,0.44796744,5.639550209,"[0.27119845151901245,5.976602554321289]",1.941526413,1.447501302,"[0.687440812587738,10.061067581176758]",2.268336296,1.029102564,"[1.0291025638580322,2.3771181106567383]",10.56916618,10.95833397,"[10.481090545654297,10.924498558044434]",1.15435183,0.932456493,"[0.7666494846343994,1.7527155876159668]",-99,-99,-99,1330970,SN:,1330970,1330970,10,0,C1,3,0,0.80736,0.001,0.80669,0.001,0.80669,0.00207,0.0,300,0,0,0.0109,1,2,39793,-9,-9,0.8074,0.001,54.085438,-27.491774,0.382,0.381,-4.44,10.885,0.024,0.816,0.33,-10.1,0.3694,1.016,-999,24.37,22.06,4.65,32.83,25.83137,23.70932,57304.1836,9.42364,6.53234,4.13009,21.60928,riz,57301.6172,1.2292,0.48707,1.09165,-0.0919,0.0827,23.65604,0.095,6.19E-6,5.41E-7,0.0339,-4.38E-7,-6.94E-9,56,61.66884,0.28058,0.346555,0.995,0.9457,0.9992,0.9935,0.9975,0,43.42993,43.49868,0.14677,0.1487,0.3079,0.0035,-0.0558,-0.38,-0.0129,0.0174,0.1,1.92E-4,1769,-0.0593,0.01,0.224,0.0,6,17
1470063,-5.41E17,10,0.53547,0.00183,10.43,0.047,0.179,5.66,-10.211,5.66035,1.27,-999,10.43,0.047,false,,,1.839841843,1.758223295,"[1.758223295211792,2.6836490631103516]",0.034710113,0.114658125,"[0.013838500715792179,0.11465812474489212]",-18.78175926,-2.650287867,"[-38.99744415283203,-2.6502878665924072]",10.45236778,10.44892311,"[10.422104835510254,10.516521453857422]",1.534310937,1.513048649,"[1.1099650859832764,1.8640007972717285]",-99,-99,-99,1470063,SN:,1470063,1470063,10,0,C1,3,0,0.53605,0.001,0.53547,0.001,0.53547,0.00183,0.0,300,0,0,0.01,2,3,-23872,-9,-9,0.5361,0.001,54.089054,-26.589748,0.158,0.187,-4.28,10.43,0.047,0.179,5.66,-10.2,5.66035,1.27,-999,23.85,21.47,5.75,60.83,25.60083,23.03971,57667.168,14.44718,6.97462,-99.0,27.92613,ri,57676.0156,0.6843,0.34473,0.83772,-0.136,0.10113,23.05409,0.0732,1.08E-5,7.27E-7,0.00397,-4.78E-7,-1.88E-8,31,34.25634,0.3142,0.469192,1.0,0.5657,1.0,0.8517,1.0,0,42.71709,42.42614,0.28828,0.2917,0.3569,0.0049,0.2973,1.031,-0.0064,0.011,2.37,0.0,6473,0.1679,0.005,0.646,0.0,6,14
1945116,-5.41E17,10,0.54469,0.00184,10.42,0.014,0.528,0.018,-9.885,0.0375899,0.69,-999,10.42,0.014,false,,,1.224084258,1.44737184,"[0.06560412049293518,1.4473718404769897]",0.368298978,0.368298978,"[0.17011936008930206,8.324540138244629]",1.750266075,1.075436234,"[1.0754362344741821,3.2548205852508545]",10.48336697,10.45368767,"[10.434627532958984,11.169428825378418]",1.513576984,1.742414355,"[0.3518158793449402,1.7424143552780151]",-99,-99,-99,1945116,SN:,1945116,1945116,10,0,C2,3,0,0.54525,0.001,0.54469,0.001,0.54469,0.00184,0.0,300,0,0,0.00975,2,4,148989,-9,-9,0.5452,0.001,54.096039,-28.719822,0.509,0.598,-2.42,10.42,0.014,0.528,0.018,-9.89,0.0376,0.69,-999,23.14,21.5,11.63,63.08,24.83605,23.00027,58132.1289,25.29144,17.86672,10.27255,48.02943,riz,58129.8242,0.589,-0.207,0.54501,-0.133,0.0442,22.98103,0.0345,1.15E-5,3.66E-7,0.00306,-9.56E-8,-7.92E-9,22,23.74698,0.36063,0.449278,0.9977,0.98,1.0,0.9999,1.0,0,42.58556,42.47041,0.12807,0.1296,0.158,0.0048,0.1215,0.949,-0.0064,0.011,0.58,0.0,9547,0.1231,0.004,0.625,0.0,6,14
